change,scopus_id,doi,title,year,journal,source_id,in_frame,first_authid,last_authid,byline_complete,local_phrase_verified,matched_families
added,84888405031,10.1037/a0030126,Do you want the good news or the bad news? Gain-versus loss-framed messages following health risk information: The effects on leisure time physical activity beliefs and cognitions,2013,Health Psychology,14277,true,55785150300,55043167200,true,true,text_assignment
added,84888645674,10.1007/s12289-012-1097-4,Numerical and experimental study of the multi-axial quasi-static strength of clinched connections,2013,International Journal of Material Forming,14500154716,false,22979194000,22979243400,true,true,survey_design
added,84891097380,10.3996/062012-JFWM-054,"Monitoring waterfowl in the midwest during the non-breeding period: Challenges, priorities, and recommendations",2013,Journal of Fish and Wildlife Management,21100265745,false,6506888134,57089739300,true,true,survey_design
added,84891376995,10.1088/0741-3335/56/1/015004,ICRF-enhanced plasma potentials in the SOL of Alcator C-Mod,2014,Plasma Physics and Controlled Fusion,29251,false,24073468400,6701920812,true,true,survey_design
added,84892465209,10.1016/j.foodres.2013.12.035,Sensorial analysis of polysaccharide-gelled protein particle dispersions in relation to lubrication and viscosity properties,2014,Food Research International,23180,false,37090164800,7004764453,true,true,survey_design
added,84893040200,10.1186/1471-2288-14-6,"Effect of numbering of return envelopes on participation, explicit refusals, and bias: Experiment and meta-analysis",2014,BMC Medical Research Methodology,28110,true,7102259897,25221247700,true,true,survey_design
added,84894071029,10.1123/jsep.2012-0278,Effects of message framing on self-report and accelerometer-assessed physical activity across age and gender groups,2014,Journal of Sport and Exercise Psychology,30091,false,16637565100,7102805534,true,true,text_assignment
added,84894429051,10.1037/a0035368,Domain-specific exemplars affect implicit theories of creativity,2014,Psychology of Aesthetics Creativity and the Arts,19500156812,true,23481468700,23481468700,true,true,survey_design
added,84896057884,10.1016/j.fishres.2014.01.020,Geospatial assessment of fishing quality considering environmental and angler-related factors,2014,Fisheries Research,12781,true,22941281300,7401916928,true,true,survey_design
added,84896290878,10.1155/2013/371374,Procedural audio in computer games using motion controllers: An evaluation on the effect and perception,2013,International Journal of Computer Games Technology,19700186865,false,35799649000,6603367536,true,true,survey_design
added,84896952605,10.1017/S0003055413000415,"Keeping the public purse: An experiment in windfalls, taxes, and the incentives to restrain government",2013,American Political Science Review,15557,true,8598418000,8598418000,true,false,
added,84897615862,10.1002/adfm.201302631,Nitrogen-doped Mesoporous carbon promoted chemical adsorption of sulfur and fabrication of high-Areal-capacity sulfur cathode with exceptional cycling stability for lithium-sulfur batteries,2014,Advanced Functional Materials,25143,true,55544357000,55713290600,true,true,survey_design
added,84897624759,10.5153/sro.3199,Quota sampling as an alternative to probability sampling? An experimental study,2014,Sociological Research Online,145212,false,55478584300,56100481600,true,true,survey_design
added,84897904370,10.1037/a0035880,Free to punish: A motivated account of free will belief,2014,Journal of Personality and Social Psychology,30039,true,56106126600,7102470609,true,false,
added,84898054416,10.1111/1467-8489.12036,Do Japanese consumers care about sustainable fisheries? Evidence from an auction of ecolabelled seafood,2014,Australian Journal of Agricultural and Resource Economics,53554,false,36118266300,55319582900,true,false,
added,84898961141,10.5006/1146,"Technical note: Experimental survey of corrosion potentials for rare earth metals Ce, Er, Gd, La, and Nd as a function of pH and chloride concentration",2014,Corrosion,19823,false,37048376100,9239402500,true,true,survey_design
added,84901288372,10.1038/ismej.2013.225,Endospores of thermophilic bacteria as tracers of microbial dispersal by ocean currents,2014,Isme Journal,5800173382,true,55966296300,56243274300,true,true,survey_design
added,84901292731,,The effects of negative body talk in an ethnically diverse sample of college students,2014,North American Journal of Psychology,3900148501,false,56178106300,6603297842,true,true,text_assignment
added,84901321120,10.1111/ajgw.12081,Validation by isolation and expression analyses of the mitogen-activated protein kinase gene family in the grapevine (Vitis vinifera L.),2014,Australian Journal of Grape and Wine Research,27050,false,8436811600,7401815429,true,true,survey_design
added,84901332763,10.1007/s10551-013-1729-8,Organizational Value for Age Diversity and Potential Applicants' Organizational Attraction: Individual Attitudes Matter,2014,Journal of Business Ethics,23859,true,24765216600,25626896100,true,true,survey_design
added,84901733553,10.1007/s00127-013-0764-1,"Genetic attributions and mental illness diagnosis: Effects on perceptions of danger, social distance, and real helping decisions",2014,Social Psychiatry and Psychiatric Epidemiology,19841,true,55647045000,6603379273,true,false,
added,84902159533,,"Environmental information and propensity to help developing countries: An experimental survey of citizens in Kitakyushu, Japan",2014,Sustainable Environment Research,21100287109,false,57203309724,56468386800,true,true,survey_design
added,84902484586,10.1108/PM-06-2013-0035,The value of property management services: An experiment,2014,Property Management,144667,false,56206584200,55911815800,true,true,survey_design
added,84903121415,10.1109/TPAMI.2013.230,Visual tracking: An experimental survey,2014,IEEE Transactions on Pattern Analysis and Machine Intelligence,24254,false,7006857197,7402047527,true,true,survey_design
added,84903310507,10.1111/pme.12378,The effect of cognitive load and patient race on physicians' decisions to prescribe opioids for chronic low back pain: A randomized trial,2014,Pain Medicine United States,18500161700,true,7203025729,6602689838,true,false,
added,84903612294,10.1080/10810730.2013.837549,"Math anxiety and exposure to statistics in messages about genetically modified foods: Effects of numeracy, math self-efficacy, and form of presentation",2014,Journal of Health Communication,15916,true,7003717640,7102812392,true,true,text_assignment
added,84903721869,10.1080/16506073.2014.914078,An Experimental Manipulation of Social Comparison in Social Anxiety,2014,Cognitive Behaviour Therapy,12868,true,23978338000,7101860643,true,false,
added,84904013771,,"New way for processing of light hydrocarbons, accumulated in the form of hydrates",2014,Advances in Environmental Biology,19700177004,false,15839298100,15839470800,true,true,survey_design
added,84904250752,10.1080/10447318.2014.907710,Gossiping Behavior on Social Networking Sites: Does Gender Matter?,2014,International Journal of Human Computer Interaction,19420,false,7202222682,23395982600,true,true,survey_design
added,84904907338,10.3389/fpsyg.2014.00700,Prosody in the hands of the speaker,2014,Frontiers in Psychology,21100216571,true,37088499500,6603318597,true,false,
added,84905820874,10.1017/S1743923X14000221,Gender stereotypes and corruption: How candidates affect perceptions of election fraud,2014,Politics and Gender,5700166179,true,55531692900,36707086900,true,true,survey_design
added,84905867355,10.1038/ejcn.2014.107,Consumer attitudes and understanding of cholesterol-lowering claims on food: Randomize mock-package experiments with plant sterol and oat fibre claims,2014,European Journal of Clinical Nutrition,12538,true,36186053200,7004710112,true,true,embedded_design
added,84905969902,10.1073/pnas.1406102111,Network-level architecture and the evolutionary potential of underground metabolism,2014,Proceedings of the National Academy of Sciences of the United States of America,21121,true,9739497300,7003844162,true,true,survey_design
added,84906313388,10.1007/s00221-014-3982-1,Strategic communication and behavioral coupling in asymmetric joint action,2014,Experimental Brain Research,15585,false,23478437600,8244310700,true,false,
added,84906765911,10.1016/j.biopsycho.2014.08.004,Mindset induction effects on cognitive control: A neurobehavioral investigation,2014,Biological Psychology,12145,true,54581604100,8501538600,true,true,text_assignment
added,84906872149,10.1109/JLT.2014.2322254,Impact of phase noise in 60-GHz radio-over-fiber communication system based on passively mode-locked laser,2014,Journal of Lightwave Technology,12178,false,57665945900,7003666556,true,true,survey_design
added,84907029244,10.1016/j.tra.2014.08.002,Exploring key determinants of travel satisfaction for multi-modal trips by different traveler groups,2014,Transportation Research Part A Policy and Practice,20891,false,9337588600,35751118200,true,true,survey_design
added,84907981979,10.1111/ajps.12079,Preferences for international redistribution: The divide over the eurozone bailouts,2014,American Journal of Political Science,15555,true,24075464400,36519360000,true,true,survey_design
added,84908049616,10.1186/1471-2458-14-778,Is anybody doing it? An experimental study of the effect of normative messages on intention to do physical activity,2014,BMC Public Health,19621,true,6506865108,7004458126,true,true,survey_design
added,84910069085,10.1186/s12870-014-0219-1,Genome-wide identification and analysis of mitogen activated protein kinase kinase kinase gene family in grapevine (Vitis vinifera),2014,BMC Plant Biology,16794,true,56242269900,7401815429,true,true,survey_design
added,84911957828,10.1111/ijcs.12143,Motivation for emergency and retirement saving: An examination of Regulatory Focus Theory,2014,International Journal of Consumer Studies,5700167235,true,56327529200,6506520658,true,true,survey_design
added,84916927711,10.1016/j.tourman.2014.11.008,Importance-performance analysis in tourism: A framework for researchers,2015,Tourism Management,16547,false,26655755300,9537077600,true,true,survey_design
